OID_,Field1,Lake,Project,Time,PercentCoverage,Depth,POINT_X,POINT_Y
788,788,G-Bay,IMRP,2024-09-11T14:57:46Z,0,70,-79.878767999999980,44.846703000000048
789,789,G-Bay,IMRP,2024-09-11T14:57:52Z,0,70,-79.878749999999968,44.846732000000031
790,790,G-Bay,IMRP,2024-09-11T14:58:07Z,0,65,-79.878753999999958,44.846826000000078
791,791,G-Bay,IMRP,2024-09-11T14:58:13Z,0,60,-79.878755999999953,44.846851000000072
792,792,G-Bay,IMRP,2024-09-11T14:58:23Z,0,50,-79.878751999999963,44.846885000000043
793,793,G-Bay,IMRP,2024-09-11T14:58:29Z,0,50,-79.878744999999981,44.846908000000042
794,794,G-Bay,IMRP,2024-09-11T15:00:19Z,0,80,-79.878685999999959,44.847088000000042
795,795,G-Bay,IMRP,2024-09-11T15:00:31Z,0,80,-79.878688999999952,44.847101000000066
796,796,G-Bay,IMRP,2024-09-11T15:00:39Z,0,80,-79.878655999999978,44.847125000000062
797,797,G-Bay,IMRP,2024-09-11T15:00:46Z,0,75,-79.878606999999988,44.847148000000061
798,798,G-Bay,IMRP,2024-09-11T15:00:51Z,0,65,-79.878558999999939,44.847174000000052
799,799,G-Bay,IMRP,2024-09-11T15:00:57Z,0,80,-79.878525999999965,44.847198000000049
800,800,G-Bay,IMRP,2024-09-11T15:01:03Z,0,40,-79.878506999999956,44.847226000000035
801,801,G-Bay,IMRP,2024-09-11T15:01:18Z,0,40,-79.878484999999955,44.847278000000074
802,802,G-Bay,IMRP,2024-09-11T15:01:23Z,0,50,-79.878486999999950,44.847306000000060
803,803,G-Bay,IMRP,2024-09-11T15:01:27Z,10,50,-79.878490999999940,44.847336000000041
804,804,G-Bay,IMRP,2024-09-11T15:01:32Z,10,50,-79.878499999999974,44.847374000000059
805,805,G-Bay,IMRP,2024-09-11T15:01:42Z,40,70,-79.878524999999968,44.847455000000025
806,806,G-Bay,IMRP,2024-09-11T15:01:54Z,20,70,-79.878542999999979,44.847501000000079
807,807,G-Bay,IMRP,2024-09-11T15:02:23Z,10,75,-79.878561999999988,44.847525000000076
808,808,G-Bay,IMRP,2024-09-11T15:02:31Z,0,70,-79.878569999999968,44.847561000000042
809,809,G-Bay,IMRP,2024-09-11T15:02:38Z,0,70,-79.878578999999945,44.847596000000067
810,810,G-Bay,IMRP,2024-09-11T15:02:44Z,10,70,-79.878587999999979,44.847634000000028
811,811,G-Bay,IMRP,2024-09-11T15:02:52Z,10,65,-79.878601999999944,44.847680000000025
812,812,G-Bay,IMRP,2024-09-11T15:02:58Z,15,70,-79.878619999999955,44.847721000000035
813,813,G-Bay,IMRP,2024-09-11T15:03:05Z,30,70,-79.878653999999983,44.847773000000075
814,814,G-Bay,IMRP,2024-09-11T15:03:13Z,40,55,-79.878701999999976,44.847823000000062
815,815,G-Bay,IMRP,2024-09-11T15:03:22Z,40,50,-79.878754999999956,44.847867000000065
816,816,G-Bay,IMRP,2024-09-11T15:03:30Z,25,40,-79.878807999999935,44.847908000000075
817,817,G-Bay,IMRP,2024-09-11T15:03:39Z,25,50,-79.878858999999977,44.847948000000031
818,818,G-Bay,IMRP,2024-09-11T15:03:57Z,10,60,-79.878968999999984,44.847976000000074
819,819,G-Bay,IMRP,2024-09-11T15:04:03Z,0,70,-79.879012999999986,44.847969000000035
820,820,G-Bay,IMRP,2024-09-11T15:04:10Z,0,70,-79.879047999999955,44.847960000000057
821,821,G-Bay,IMRP,2024-09-11T15:04:16Z,0,60,-79.879079999999988,44.847949000000028
822,822,G-Bay,IMRP,2024-09-11T15:04:21Z,0,60,-79.879110999999966,44.847934000000066
823,823,G-Bay,IMRP,2024-09-11T15:04:27Z,,,-79.879136999999957,44.847912000000065
824,824,G-Bay,IMRP,2024-09-11T15:04:32Z,50,70,-79.879150999999979,44.847884000000079
825,825,G-Bay,IMRP,2024-09-11T15:04:46Z,40,80,-79.879159999999956,44.847838000000081
826,826,G-Bay,IMRP,2024-09-11T15:04:54Z,50,100,-79.879145999999935,44.847797000000071
827,827,G-Bay,IMRP,2024-09-11T15:05:43Z,20,85,-79.878865999999960,44.847627000000045
828,828,G-Bay,IMRP,2024-09-11T15:05:49Z,10,75,-79.878815999999972,44.847616000000073
829,829,G-Bay,IMRP,2024-09-11T15:05:55Z,10,75,-79.878778999999952,44.847598000000062
830,830,G-Bay,IMRP,2024-09-11T15:06:01Z,0,75,-79.878761999999938,44.847569000000078
831,831,G-Bay,IMRP,2024-09-11T15:06:09Z,10,75,-79.878770999999972,44.847536000000048
832,832,G-Bay,IMRP,2024-09-11T15:06:14Z,15,100,-79.878789999999981,44.847510000000057
833,833,G-Bay,IMRP,2024-09-11T15:11:54Z,0,80,-79.878961999999945,44.844988000000058
834,834,G-Bay,IMRP,2024-09-11T15:12:07Z,0,80,-79.878971999999976,44.844879000000049
835,835,G-Bay,IMRP,2024-09-11T15:12:13Z,0,80,-79.878980999999953,44.844830000000059
836,836,G-Bay,IMRP,2024-09-11T15:12:31Z,0,100,-79.879007999999942,44.844661000000031
837,837,G-Bay,IMRP,2024-09-11T15:12:48Z,5,100,-79.878995999999972,44.844542000000047
838,838,G-Bay,IMRP,2024-09-11T15:12:57Z,5,80,-79.878985999999941,44.844492000000059
839,839,G-Bay,IMRP,2024-09-11T15:13:05Z,5,80,-79.878985999999941,44.844440000000077
840,840,G-Bay,IMRP,2024-09-11T15:13:13Z,15,75,-79.878983999999946,44.844395000000077
841,841,G-Bay,IMRP,2024-09-11T15:13:21Z,0,70,-79.878982999999948,44.844352000000072
842,842,G-Bay,IMRP,2024-09-11T15:13:28Z,0,70,-79.878991999999982,44.844318000000044
843,843,G-Bay,IMRP,2024-09-11T15:13:34Z,0,70,-79.879004999999950,44.844275000000039
844,844,G-Bay,IMRP,2024-09-11T15:13:41Z,0,80,-79.879009999999937,44.844223000000056
845,845,G-Bay,IMRP,2024-09-11T15:13:47Z,0,80,-79.879020999999966,44.844171000000074
846,846,G-Bay,IMRP,2024-09-11T15:13:53Z,0,80,-79.879037999999980,44.844121000000030
847,847,G-Bay,IMRP,2024-09-11T15:13:59Z,0,70,-79.879046999999957,44.844068000000050
848,848,G-Bay,IMRP,2024-09-11T15:14:05Z,0,60,-79.879044999999962,44.844022000000052
849,849,G-Bay,IMRP,2024-09-11T15:14:10Z,0,60,-79.879047999999955,44.843976000000055
850,850,G-Bay,IMRP,2024-09-11T15:14:16Z,0,60,-79.879061999999976,44.843927000000065
851,851,G-Bay,IMRP,2024-09-11T15:14:22Z,0,60,-79.879078999999990,44.843875000000025
852,852,G-Bay,IMRP,2024-09-11T15:14:30Z,0,60,-79.879100999999935,44.843803000000037
853,853,G-Bay,IMRP,2024-09-11T15:14:36Z,0,70,-79.879126999999983,44.843749000000059
854,854,G-Bay,IMRP,2024-09-11T15:14:41Z,0,60,-79.879149999999981,44.843706000000054
855,855,G-Bay,IMRP,2024-09-11T15:14:47Z,0,70,-79.879183999999952,44.843658000000062
856,856,G-Bay,IMRP,2024-09-11T15:15:09Z,0,80,-79.879229999999950,44.843468000000030
857,857,G-Bay,IMRP,2024-09-11T15:15:14Z,0,70,-79.879206999999951,44.843426000000079
858,858,G-Bay,IMRP,2024-09-11T15:15:20Z,0,70,-79.879202999999961,44.843381000000079
859,859,G-Bay,IMRP,2024-09-11T15:16:03Z,0,85,-79.879242999999974,44.843179000000077
860,860,G-Bay,IMRP,2024-09-11T15:16:10Z,0,75,-79.879226999999958,44.843154000000027
861,861,G-Bay,IMRP,2024-09-11T15:16:17Z,0,70,-79.879201999999964,44.843119000000058
862,862,G-Bay,IMRP,2024-09-11T15:16:25Z,0,60,-79.879197999999974,44.843073000000061
863,863,G-Bay,IMRP,2024-09-11T15:16:35Z,0,70,-79.879234999999937,44.843034000000046
864,864,G-Bay,IMRP,2024-09-11T15:16:43Z,0,80,-79.879273999999953,44.843004000000064
865,865,G-Bay,IMRP,2024-09-11T15:17:00Z,0,80,-79.879344999999944,44.842916000000059
866,866,G-Bay,IMRP,2024-09-11T15:17:10Z,0,90,-79.879369999999938,44.842872000000057
867,867,G-Bay,IMRP,2024-09-11T15:17:19Z,0,80,-79.879390999999941,44.842824000000064
868,868,G-Bay,IMRP,2024-09-11T15:17:29Z,0,85,-79.879408999999953,44.842790000000036
869,869,G-Bay,IMRP,2024-09-11T15:17:35Z,0,90,-79.879420999999979,44.842754000000070
870,870,G-Bay,IMRP,2024-09-11T15:17:42Z,0,80,-79.879436999999939,44.842711000000065
871,871,G-Bay,IMRP,2024-09-11T15:17:49Z,0,80,-79.879451999999958,44.842662000000075
872,872,G-Bay,IMRP,2024-09-11T15:17:56Z,0,80,-79.879459999999938,44.842628000000047
873,873,G-Bay,IMRP,2024-09-11T15:18:01Z,0,75,-79.879460999999935,44.842593000000079
874,874,G-Bay,IMRP,2024-09-11T15:18:07Z,0,70,-79.879463999999984,44.842551000000071
875,875,G-Bay,IMRP,2024-09-11T15:18:12Z,0,75,-79.879486999999983,44.842507000000069
876,876,G-Bay,IMRP,2024-09-11T15:18:18Z,0,80,-79.879519999999957,44.842468000000054
877,877,G-Bay,IMRP,2024-09-11T15:18:24Z,0,70,-79.879541999999958,44.842444000000057
878,878,G-Bay,IMRP,2024-09-11T15:18:29Z,0,75,-79.879567999999949,44.842419000000064
879,879,G-Bay,IMRP,2024-09-11T15:18:35Z,0,80,-79.879595999999935,44.842384000000038
880,880,G-Bay,IMRP,2024-09-11T15:18:41Z,0,90,-79.879621999999983,44.842350000000067
881,881,G-Bay,IMRP,2024-09-11T15:18:46Z,0,70,-79.879638999999941,44.842325000000073
882,882,G-Bay,IMRP,2024-09-11T15:18:53Z,0,80,-79.879658999999947,44.842291000000046
883,883,G-Bay,IMRP,2024-09-11T15:18:59Z,0,90,-79.879666999999984,44.842258000000072
884,884,G-Bay,IMRP,2024-09-11T15:19:04Z,0,70,-79.879671999999971,44.842228000000034
885,885,G-Bay,IMRP,2024-09-11T15:19:10Z,0,75,-79.879685999999936,44.842194000000063
886,886,G-Bay,IMRP,2024-09-11T15:19:16Z,0,90,-79.879704999999944,44.842161000000033
887,887,G-Bay,IMRP,2024-09-11T15:19:29Z,0,90,-79.879731999999990,44.842104000000063
888,888,G-Bay,IMRP,2024-09-11T15:19:34Z,0,90,-79.879736999999977,44.842083000000059
889,889,G-Bay,IMRP,2024-09-11T15:19:41Z,0,80,-79.879743999999960,44.842055000000073
890,890,G-Bay,IMRP,2024-09-11T15:19:49Z,0,80,-79.879750999999942,44.842032000000074
891,891,G-Bay,IMRP,2024-09-11T15:19:56Z,0,70,-79.879758999999979,44.842010000000073
892,892,G-Bay,IMRP,2024-09-11T15:20:07Z,0,100,-79.879799999999989,44.841967000000068
893,893,G-Bay,IMRP,2024-09-11T15:20:38Z,0,100,-79.879849999999976,44.841804000000025
894,894,G-Bay,IMRP,2024-09-11T15:20:46Z,0,100,-79.879854999999964,44.841748000000052
895,895,G-Bay,IMRP,2024-09-11T15:20:59Z,0,90,-79.879852999999969,44.841650000000072
896,896,G-Bay,IMRP,2024-09-11T15:21:05Z,0,90,-79.879842999999937,44.841600000000028
897,897,G-Bay,IMRP,2024-09-11T15:21:13Z,0,95,-79.879837999999950,44.841543000000058
898,898,G-Bay,IMRP,2024-09-11T15:21:18Z,0,80,-79.879830999999967,44.841494000000068
899,899,G-Bay,IMRP,2024-09-11T15:21:24Z,,,-79.879818999999941,44.841448000000071
900,900,G-Bay,IMRP,2024-09-11T15:37:10Z,15,70,-79.878436999999963,44.847560000000044
901,901,G-Bay,IMRP,2024-09-11T15:37:38Z,15,65,-79.878396999999950,44.847564000000034
902,902,G-Bay,IMRP,2024-09-11T15:38:03Z,10,50,-79.878364999999974,44.847579000000053
903,903,G-Bay,IMRP,2024-09-11T15:38:21Z,5,52,-79.878318999999976,44.847576000000061
904,904,G-Bay,IMRP,2024-09-11T15:38:34Z,0,44,-79.878319999999974,44.847594000000072
905,905,G-Bay,IMRP,2024-09-11T15:38:46Z,0,24,-79.878231999999969,44.847543000000030
906,906,G-Bay,IMRP,2024-09-11T15:39:02Z,0,10,-79.878219999999942,44.847554000000059
907,907,G-Bay,IMRP,2024-09-11T15:39:18Z,0,15,-79.878274999999974,44.847619000000066
908,908,G-Bay,IMRP,2024-09-11T15:39:28Z,0,27,-79.878304999999955,44.847617000000071
909,909,G-Bay,IMRP,2024-09-11T15:39:47Z,0,35,-79.878302999999960,44.847600000000057
910,910,G-Bay,IMRP,2024-09-11T15:39:56Z,5,41,-79.878312999999935,44.847597000000064
911,911,G-Bay,IMRP,2024-09-11T15:40:38Z,15,37,-79.878342999999973,44.847631000000035
912,912,G-Bay,IMRP,2024-09-11T15:41:04Z,0,30,-79.878344999999968,44.847626000000048
913,913,G-Bay,IMRP,2024-09-11T15:41:23Z,0,20,-79.878318999999976,44.847644000000059
914,914,G-Bay,IMRP,2024-09-11T15:41:44Z,0,10,-79.878280999999959,44.847659000000078
915,915,G-Bay,IMRP,2024-09-11T15:42:02Z,0,10,-79.878302999999960,44.847684000000072
916,916,G-Bay,IMRP,2024-09-11T15:42:12Z,0,20,-79.878321999999969,44.847678000000030
917,917,G-Bay,IMRP,2024-09-11T15:42:26Z,0,25,-79.878355999999940,44.847675000000038
918,918,G-Bay,IMRP,2024-09-11T15:42:41Z,20,32,-79.878379999999936,44.847671000000048
919,919,G-Bay,IMRP,2024-09-11T15:43:03Z,30,30,-79.878400999999940,44.847671000000048
920,920,G-Bay,IMRP,2024-09-11T15:43:20Z,40,35,-79.878426999999988,44.847674000000040
921,921,G-Bay,IMRP,2024-09-11T15:43:53Z,30,40,-79.878456999999969,44.847687000000064
922,922,G-Bay,IMRP,2024-09-11T15:44:53Z,25,30,-79.878452999999979,44.847703000000081
923,923,G-Bay,IMRP,2024-09-11T15:45:03Z,10,20,-79.878434999999968,44.847712000000058
924,924,G-Bay,IMRP,2024-09-11T15:45:18Z,0,15,-79.878411999999969,44.847726000000080
925,925,G-Bay,IMRP,2024-09-11T15:45:30Z,10,10,-79.878404999999987,44.847741000000042
926,926,G-Bay,IMRP,2024-09-11T15:45:54Z,10,10,-79.878422999999941,44.847744000000034
927,927,G-Bay,IMRP,2024-09-11T15:46:08Z,10,10,-79.878441999999950,44.847740000000044
928,928,G-Bay,IMRP,2024-09-11T15:46:19Z,10,25,-79.878472999999985,44.847735000000057
929,929,G-Bay,IMRP,2024-09-11T15:46:33Z,25,30,-79.878494999999987,44.847729000000072
930,930,G-Bay,IMRP,2024-09-11T15:46:44Z,40,40,-79.878519999999980,44.847731000000067
931,931,G-Bay,IMRP,2024-09-11T15:47:17Z,50,40,-79.878541999999982,44.847749000000078
932,932,G-Bay,IMRP,2024-09-11T15:48:36Z,20,30,-79.878517999999985,44.847762000000046
933,933,G-Bay,IMRP,2024-09-11T15:49:04Z,20,25,-79.878493999999989,44.847780000000057
934,934,G-Bay,IMRP,2024-09-11T15:49:38Z,20,15,-79.878475999999978,44.847793000000081
935,935,G-Bay,IMRP,2024-09-11T15:49:54Z,0,10,-79.878508999999951,44.847839000000079
936,936,G-Bay,IMRP,2024-09-11T15:50:03Z,10,30,-79.878532999999948,44.847833000000037
937,937,G-Bay,IMRP,2024-09-11T15:50:20Z,20,37,-79.878562999999986,44.847822000000065
938,938,G-Bay,IMRP,2024-09-11T15:50:38Z,50,30,-79.878609999999981,44.847846000000061
939,939,G-Bay,IMRP,2024-09-11T15:51:05Z,50,30,-79.878601999999944,44.847877000000040
940,940,G-Bay,IMRP,2024-09-11T15:51:29Z,60,15,-79.878581999999938,44.847901000000036
941,941,G-Bay,IMRP,2024-09-11T15:51:48Z,70,10,-79.878582999999935,44.847919000000047
942,942,G-Bay,IMRP,2024-09-11T15:52:11Z,70,10,-79.878632999999979,44.847938000000056
943,943,G-Bay,IMRP,2024-09-11T15:52:31Z,75,20,-79.878653999999983,44.847926000000029
944,944,G-Bay,IMRP,2024-09-11T15:52:47Z,60,30,-79.878681999999969,44.847916000000055
945,945,G-Bay,IMRP,2024-09-11T15:53:07Z,50,35,-79.878719999999987,44.847911000000067
946,946,G-Bay,IMRP,2024-09-11T15:53:27Z,50,60,-79.878757999999948,44.847922000000040
947,947,G-Bay,IMRP,2024-09-11T15:53:36Z,50,30,-79.878754999999956,44.847942000000046
948,948,G-Bay,IMRP,2024-09-11T15:53:50Z,40,25,-79.878719999999987,44.847968000000037
949,949,G-Bay,IMRP,2024-09-11T15:54:14Z,75,5,-79.878683999999964,44.847986000000049
950,950,G-Bay,IMRP,2024-09-11T15:54:33Z,60,10,-79.878735999999947,44.848020000000076
951,951,G-Bay,IMRP,2024-09-11T15:54:56Z,50,20,-79.878754999999956,44.848009000000047
952,952,G-Bay,IMRP,2024-09-11T15:55:13Z,40,27,-79.878779999999949,44.848004000000060
953,953,G-Bay,IMRP,2024-09-11T15:55:40Z,40,45,-79.878819999999962,44.848003000000062
954,954,G-Bay,IMRP,2024-09-11T15:55:58Z,60,27,-79.878815999999972,44.848030000000051
955,955,G-Bay,IMRP,2024-09-11T15:56:11Z,20,25,-79.878796999999963,44.848048000000063
956,956,G-Bay,IMRP,2024-09-11T15:56:37Z,20,15,-79.878776999999957,44.848071000000061
957,957,G-Bay,IMRP,2024-09-11T15:56:58Z,10,7,-79.878776999999957,44.848093000000063
958,958,G-Bay,IMRP,2024-09-11T15:57:16Z,15,10,-79.878818999999964,44.848081000000036
959,959,G-Bay,IMRP,2024-09-11T17:08:08Z,70,70,-79.878469999999936,44.808864000000028
960,960,G-Bay,IMRP,2024-09-11T17:08:55Z,50,60,-79.878517999999985,44.808830000000057
961,961,G-Bay,IMRP,2024-09-11T17:13:01Z,40,45,-79.878529999999955,44.808774000000028
962,962,G-Bay,IMRP,2024-09-11T17:13:22Z,0,45,-79.878536999999938,44.808746000000042
963,963,G-Bay,IMRP,2024-09-11T17:13:37Z,10,30,-79.878549999999962,44.808727000000033
964,964,G-Bay,IMRP,2024-09-11T17:13:52Z,40,26,-79.878564999999981,44.808700000000044
965,965,G-Bay,IMRP,2024-09-11T17:14:07Z,10,24,-79.878579999999943,44.808687000000077
966,966,G-Bay,IMRP,2024-09-11T17:14:26Z,10,14,-79.878603999999939,44.808667000000071
967,967,G-Bay,IMRP,2024-09-11T17:14:45Z,0,15,-79.878659999999968,44.808678000000043
968,968,G-Bay,IMRP,2024-09-11T17:14:58Z,0,25,-79.878653999999983,44.808707000000027
969,969,G-Bay,IMRP,2024-09-11T17:15:09Z,15,40,-79.878639999999962,44.808729000000028
970,970,G-Bay,IMRP,2024-09-11T17:15:26Z,10,45,-79.878639999999962,44.808728000000031
971,971,G-Bay,IMRP,2024-09-11T17:15:52Z,0,53,-79.878631999999982,44.808744000000047
972,972,G-Bay,IMRP,2024-09-11T17:16:07Z,0,50,-79.878657999999973,44.808760000000063
973,973,G-Bay,IMRP,2024-09-11T17:16:25Z,0,45,-79.878675999999984,44.808738000000062
974,974,G-Bay,IMRP,2024-09-11T17:16:34Z,0,37,-79.878688999999952,44.808725000000038
975,975,G-Bay,IMRP,2024-09-11T17:16:48Z,0,36,-79.878696999999988,44.808708000000081
976,976,G-Bay,IMRP,2024-09-11T17:17:01Z,0,25,-79.878710999999953,44.808684000000028
977,977,G-Bay,IMRP,2024-09-11T17:17:14Z,0,10,-79.878756999999950,44.808683000000030
978,978,G-Bay,IMRP,2024-09-11T17:17:26Z,10,35,-79.878749999999968,44.808712000000071
979,979,G-Bay,IMRP,2024-09-11T17:17:44Z,0,37,-79.878737999999942,44.808732000000077
980,980,G-Bay,IMRP,2024-09-11T17:18:04Z,0,50,-79.878735999999947,44.808747000000039
981,981,G-Bay,IMRP,2024-09-11T17:18:35Z,40,45,-79.878753999999958,44.808760000000063
982,982,G-Bay,IMRP,2024-09-11T17:19:02Z,30,30,-79.878773999999964,44.808751000000029
983,983,G-Bay,IMRP,2024-09-11T17:19:17Z,10,24,-79.878789999999981,44.808738000000062
984,984,G-Bay,IMRP,2024-09-11T17:19:30Z,40,20,-79.878812999999980,44.808725000000038
985,985,G-Bay,IMRP,2024-09-11T17:19:43Z,0,7,-79.878837999999973,44.808727000000033
986,986,G-Bay,IMRP,2024-09-11T17:19:56Z,10,7,-79.878863999999965,44.808746000000042
987,987,G-Bay,IMRP,2024-09-11T17:20:23Z,10,15,-79.878833999999983,44.808768000000043
988,988,G-Bay,IMRP,2024-09-11T17:20:37Z,0,25,-79.878822999999954,44.808790000000045
989,989,G-Bay,IMRP,2024-09-11T17:20:48Z,30,27,-79.878813999999977,44.808809000000053
990,990,G-Bay,IMRP,2024-09-11T17:21:03Z,25,30,-79.878807999999935,44.808828000000062
991,991,G-Bay,IMRP,2024-09-11T17:22:42Z,40,33,-79.878793999999971,44.808834000000047
992,992,G-Bay,IMRP,2024-09-11T17:22:55Z,60,40,-79.878770999999972,44.808841000000029
993,993,G-Bay,IMRP,2024-09-11T17:23:13Z,50,45,-79.878749999999968,44.808845000000076
994,994,G-Bay,IMRP,2024-09-11T17:23:32Z,60,50,-79.878733999999952,44.808851000000061
995,995,G-Bay,IMRP,2024-09-11T17:23:54Z,60,50,-79.878734999999949,44.808871000000067
996,996,G-Bay,IMRP,2024-09-11T17:24:21Z,50,45,-79.878759999999943,44.808868000000075
997,997,G-Bay,IMRP,2024-09-11T17:27:35Z,10,30,-79.878785999999934,44.808881000000042
998,998,G-Bay,IMRP,2024-09-11T17:28:03Z,0,30,-79.878813999999977,44.808876000000055
999,999,G-Bay,IMRP,2024-09-11T17:28:17Z,0,22,-79.878837999999973,44.808865000000026
1000,1000,G-Bay,IMRP,2024-09-11T17:28:26Z,0,17,-79.878859999999975,44.808855000000051
1001,1001,G-Bay,IMRP,2024-09-11T17:28:44Z,0,15,-79.878860999999972,44.808839000000035
1002,1002,G-Bay,IMRP,2024-09-11T17:29:00Z,0,10,-79.878882999999973,44.808821000000080
1003,1003,G-Bay,IMRP,2024-09-11T17:29:41Z,40,10,-79.878935999999953,44.808851000000061
1004,1004,G-Bay,IMRP,2024-09-11T17:29:57Z,25,15,-79.878906999999970,44.808874000000060
1005,1005,G-Bay,IMRP,2024-09-11T17:30:24Z,10,20,-79.878882999999973,44.808893000000069
1006,1006,G-Bay,IMRP,2024-09-11T17:30:48Z,10,27,-79.878870999999947,44.808898000000056
1007,1007,G-Bay,IMRP,2024-09-11T17:31:10Z,20,33,-79.878852999999935,44.808919000000060
1008,1008,G-Bay,IMRP,2024-09-11T17:31:37Z,0,30,-79.878834999999981,44.808936000000074
1009,1009,G-Bay,IMRP,2024-09-11T17:31:56Z,0,45,-79.878816999999970,44.808950000000038
1010,1010,G-Bay,IMRP,2024-09-11T17:32:17Z,0,45,-79.878819999999962,44.808959000000073
1011,1011,G-Bay,IMRP,2024-09-11T17:32:28Z,10,42,-79.878841999999963,44.808958000000075
1012,1012,G-Bay,IMRP,2024-09-11T17:32:43Z,20,35,-79.878862999999967,44.808947000000046
1013,1013,G-Bay,IMRP,2024-09-11T17:32:58Z,10,30,-79.878879999999981,44.808938000000069
1014,1014,G-Bay,IMRP,2024-09-11T17:33:09Z,20,25,-79.878898999999990,44.808929000000035
1015,1015,G-Bay,IMRP,2024-09-11T17:33:29Z,10,25,-79.878913999999952,44.808911000000080
1016,1016,G-Bay,IMRP,2024-09-11T17:33:49Z,10,20,-79.878928999999971,44.808893000000069
1017,1017,G-Bay,IMRP,2024-09-11T17:34:04Z,10,15,-79.878948999999977,44.808872000000065
1018,1018,G-Bay,IMRP,2024-09-11T17:34:16Z,25,10,-79.878964999999937,44.808854000000053
1019,1019,G-Bay,IMRP,2024-09-11T17:34:29Z,0,5,-79.878998999999965,44.808849000000066
1020,1020,G-Bay,IMRP,2024-09-11T17:34:40Z,0,20,-79.879001999999957,44.808878000000050
1021,1021,G-Bay,IMRP,2024-09-11T17:35:00Z,40,25,-79.878984999999943,44.808898000000056
1022,1022,G-Bay,IMRP,2024-09-11T17:35:51Z,30,27,-79.878969999999981,44.808912000000078
1023,1023,G-Bay,IMRP,2024-09-11T17:36:21Z,10,32,-79.878944999999987,44.808936000000074
1024,1024,G-Bay,IMRP,2024-09-11T17:36:39Z,10,40,-79.878927999999974,44.808960000000070
1025,1025,G-Bay,IMRP,2024-09-11T17:37:39Z,0,25,-79.878951999999970,44.808969000000047
1026,1026,G-Bay,IMRP,2024-09-11T17:37:52Z,0,20,-79.878981999999951,44.808965000000057
1027,1027,G-Bay,IMRP,2024-09-11T17:38:03Z,0,17,-79.879004999999950,44.808949000000041
1028,1028,G-Bay,IMRP,2024-09-11T17:38:16Z,0,7,-79.879032999999936,44.808926000000042
1029,1029,G-Bay,IMRP,2024-09-11T17:38:39Z,0,17,-79.879028999999946,44.808963000000062
1030,1030,G-Bay,IMRP,2024-09-11T17:38:56Z,0,25,-79.879002999999955,44.808978000000025
1031,1031,G-Bay,IMRP,2024-09-11T17:39:10Z,0,27,-79.878978999999958,44.808994000000041
1032,1032,G-Bay,IMRP,2024-09-11T17:39:23Z,0,30,-79.878952999999967,44.809005000000070
1033,1033,G-Bay,IMRP,2024-09-11T17:39:43Z,0,35,-79.878937999999948,44.809016000000042
1034,1034,G-Bay,IMRP,2024-09-11T17:40:05Z,30,50,-79.878921999999989,44.809031000000061
1035,1035,G-Bay,IMRP,2024-09-11T17:40:28Z,50,40,-79.878937999999948,44.809039000000041
1036,1036,G-Bay,IMRP,2024-09-11T17:40:55Z,30,37,-79.878962999999942,44.809036000000049
1037,1037,G-Bay,IMRP,2024-09-11T17:41:30Z,40,37,-79.878985999999941,44.809028000000069
1038,1038,G-Bay,IMRP,2024-09-11T17:42:06Z,20,32,-79.879020999999966,44.809029000000066
1039,1039,G-Bay,IMRP,2024-09-11T17:42:19Z,10,25,-79.879044999999962,44.809014000000047
1040,1040,G-Bay,IMRP,2024-09-11T17:42:34Z,40,20,-79.879056999999989,44.809002000000078
1041,1041,G-Bay,IMRP,2024-09-11T17:43:06Z,40,17,-79.879091999999957,44.808991000000049
1042,1042,G-Bay,IMRP,2024-09-11T17:43:28Z,40,17,-79.879134999999962,44.808998000000031
1043,1043,G-Bay,IMRP,2024-09-11T17:44:01Z,40,12,-79.879146999999989,44.809022000000027
1044,1044,G-Bay,IMRP,2024-09-11T17:44:24Z,10,12,-79.879129999999975,44.809039000000041
1045,1045,G-Bay,IMRP,2024-09-11T17:45:00Z,25,15,-79.879083999999978,44.809057000000053
1046,1046,G-Bay,IMRP,2024-09-11T17:45:21Z,50,25,-79.879059999999981,44.809065000000032
1047,1047,G-Bay,IMRP,2024-09-11T17:45:40Z,60,30,-79.879026999999951,44.809077000000059
1048,1048,G-Bay,IMRP,2024-09-11T17:45:53Z,75,40,-79.878995999999972,44.809089000000029
1049,1049,G-Bay,IMRP,2024-09-11T17:46:24Z,75,40,-79.878959999999950,44.809100000000058
1050,1050,G-Bay,IMRP,2024-09-11T17:46:40Z,75,40,-79.878938999999946,44.809122000000059
1051,1051,G-Bay,IMRP,2024-09-11T17:46:52Z,80,42,-79.878922999999986,44.809145000000058
1052,1052,G-Bay,IMRP,2024-09-11T17:47:06Z,80,40,-79.878922999999986,44.809164000000067
1053,1053,G-Bay,IMRP,2024-09-11T17:47:20Z,75,30,-79.878964999999937,44.809155000000032
1054,1054,G-Bay,IMRP,2024-09-11T17:47:49Z,75,33,-79.878992999999980,44.809156000000030
1055,1055,G-Bay,IMRP,2024-09-11T17:48:08Z,75,33,-79.879020999999966,44.809158000000025
1056,1056,G-Bay,IMRP,2024-09-11T17:48:30Z,50,27,-79.879042999999967,44.809158000000025
1057,1057,G-Bay,IMRP,2024-09-11T17:48:53Z,50,20,-79.879075999999941,44.809154000000035
1058,1058,G-Bay,IMRP,2024-09-11T17:49:12Z,40,10,-79.879105999999979,44.809156000000030
