"","OID_","Field1","Lake","Project","Time","PercentCoverage","Depth","POINT_X","POINT_Y","geometry","id_point","fetch_km","weighted_fetch_km","fetch_km_all","weighted_fetch_km_all","id_point","fetch_max4pts","geometry"
"1534",1831,1831,"G-Bay","IMRP","2024-09-11T15:30:21Z",10,77,-79.878706,44.8469380000001,c(588610.136287022, 4966558.88585909),1534,0.0315169931311127,0.0315169931311127,2.12160474686553,2.12160474686553,1534,6884.78172446158,list(c(580034.052550828, 588610.136287022, 4975134.96959529, 4966558.88585909, 0, 0), c(583376.835589761, 588610.136287022, 4961325.58516183, 4966558.88585909, 0, 0), c(586892.716705223, 588610.136287022, 4962412.66821243, 4966558.88585909, 0, 0), c(585356.348518029, 588610.136287022, 4967906.64888209, 4966558.88585909, 0, 0))
"1535",1832,1832,"G-Bay","IMRP","2024-09-11T15:30:47Z",40,69,-79.8786239999999,44.8469610000001,c(588616.581065298, 4966561.53024973),1535,0.0255774533296545,0.0255774533296545,2.11712947845984,2.11712947845984,1535,6890.1421346207,list(c(580038.242163843, 588616.581065298, 4975139.86915118, 4966561.53024973, 0, 0), c(583376.84184023, 588616.581065298, 4961321.79102466, 4966561.53024973, 0, 0), c(586901.046227807, 588616.581065298, 4962419.86277833, 4966561.53024973, 0, 0), c(585349.792485496, 588616.581065298, 4967914.67838488, 4966561.53024973, 0, 0))
"1536",1833,1833,"G-Bay","IMRP","2024-09-11T15:31:06Z",40,54,-79.878552,44.846995,c(588622.218720763, 4966565.38566684),1536,0.0206720089152877,0.0206720089152877,2.1155974660798,2.1155974660798,1536,6895.08915931665,list(c(580043.289168749, 588622.218720763, 4975144.31521886, 4966565.38566684, 0, 0), c(583377.336417689, 588622.218720763, 4961320.50336377, 4966565.38566684, 0, 0), c(586907.21753274, 588622.218720763, 4962425.00653923, 4966565.38566684, 0, 0), c(585343.351455118, 588622.218720763, 4967923.5369575, 4966565.38566684, 0, 0))
"1537",1834,1834,"G-Bay","IMRP","2024-09-11T15:31:25Z",20,37,-79.878483,44.847023,c(588627.628496647, 4966568.57130912),1537,0.0155015134415583,0.0155015134415583,2.04872708236329,2.04872708236329,1537,6899.32011555184,list(c(580047.46566648, 588627.628496647, 4975148.73413929, 4966568.57130912, 0, 0), c(583377.841287734, 588627.628496647, 4961318.78410021, 4966568.57130912, 0, 0), c(586913.372437992, 588627.628496647, 4962429.99108294, 4966568.57130912, 0, 0), c(585339.346677981, 588627.628496647, 4967930.62223532, 4966568.57130912, 0, 0))
"1538",1835,1835,"G-Bay","IMRP","2024-09-11T15:31:48Z",0,0,-79.87836,44.847068,c(588637.279532543, 4966573.70431137),1538,0.00547838096899504,0.00547838096899504,2.03844880162958,2.03844880162958,1538,6907.17814204249,list(c(580055.181822301, 588637.279532543, 4975155.80202161, 4966573.70431137, 0, 0), c(583377.840303375, 588637.279532543, 4961314.2650822, 4966573.70431137, 0, 0), c(586924.56051147, 588637.279532543, 4962438.83482216, 4966573.70431137, 0, 0), c(585331.386512386, 588637.279532543, 4967943.05003607, 4966573.70431137, 0, 0))
"1539",1836,1836,"G-Bay","IMRP","2024-09-11T15:32:05Z",20,42,-79.878455,44.8471240000001,c(588629.686293752, 4966579.82139053),1539,0.0148663094700228,0.0148663094700228,2.04586753544078,2.04586753544078,1539,6906.27237394053,list(c(580054.444079654, 588629.686293752, 4975155.06360463, 4966579.82139053, 0, 0), c(583376.835925995, 588629.686293752, 4961326.97102278, 4966579.82139053, 0, 0), c(586909.456794518, 588629.686293752, 4962426.82000309, 4966579.82139053, 0, 0), c(585327.706554605, 588629.686293752, 4967947.54618117, 4966579.82139053, 0, 0))
"1540",1837,1837,"G-Bay","IMRP","2024-09-11T15:32:31Z",10,70,-79.8785359999999,44.8471880000001,c(588623.187145925, 4966586.84242762),1540,0.0231600661032212,0.0231600661032212,2.05337780151942,2.05337780151942,1540,6906.88422159051,list(c(580054.704905082, 588623.187145925, 4975155.32466847, 4966586.84242762, 0, 0), c(583375.841769379, 588623.187145925, 4961339.49705108, 4966586.84242762, 0, 0), c(586894.909119895, 588623.187145925, 4962414.41017763, 4966586.84242762, 0, 0), c(585322.352226904, 588623.187145925, 4967954.09301824, 4966586.84242762, 0, 0))
"1541",1838,1838,"G-Bay","IMRP","2024-09-11T15:33:48Z",20,69,-79.878518,44.847247,c(588624.519108628, 4966593.41604965),1541,0.0228593454637206,0.0228593454637206,2.05086335325605,2.05086335325605,1541,6912.43966477841,list(c(580059.24249134, 588624.519108628, 4975158.69266694, 4966593.41604965, 0, 0), c(583374.838157475, 588624.519108628, 4961343.73509849, 4966593.41604965, 0, 0), c(586892.830251576, 588624.519108628, 4962412.74932514, 4966593.41604965, 0, 0), c(585310.251649366, 588624.519108628, 4967966.23058061, 4966593.41604965, 0, 0))
"1542",1839,1839,"G-Bay","IMRP","2024-09-11T15:35:15Z",0,55,-79.878449,44.84727,c(588629.936527549, 4966596.0462719),1542,0.0173401284324397,0.0173401284324397,2.04648832254501,2.04648832254501,1542,6916.19428647321,list(c(580063.681910849, 588629.936527549, 4975162.3008886, 4966596.0462719, 0, 0), c(583375.226543167, 588629.936527549, 4961341.33628752, 4966596.0462719, 0, 0), c(586899.556412939, 588629.936527549, 4962418.53913115, 4966596.0462719, 0, 0), c(585306.482778365, 588629.936527549, 4967972.66588873, 4966596.0462719, 0, 0))
"1543",1840,1840,"G-Bay","IMRP","2024-09-11T15:35:37Z",5,35,-79.8783789999999,44.8472830000001,c(588635.448304183, 4966597.56674501),1543,0.0114872815665792,0.0114872815665792,1.3539519123602,1.3539519123602,1543,4496.46629856088,list(c(583375.840429925, 588635.448304183, 4961337.95887075, 4966597.56674501, 0, 0), c(586907.066670243, 588635.448304183, 4962424.8843634, 4966597.56674501, 0, 0), c(585303.76734111, 588635.448304183, 4967977.59418541, 4966597.56674501, 0, 0), c(586210.456250926, 588635.448304183, 4966597.56674501, 4966597.56674501, 0, 0))
