"","OID_","Field1","Lake","Project","Time","PercentCoverage","Depth","POINT_X","POINT_Y","geometry","id_point","fetch_km","weighted_fetch_km","fetch_km_all","weighted_fetch_km_all","id_point","fetch_max4pts","geometry"
"25",25,25,"Ontario","IMRP","2024-08-06T20:56:33Z",60,82,-77.6926539999999,44.0187770000001,c(765085.117252923, 4879277.95062415),25,0.0162053103930424,0.0162053103930424,2.09282033647217,2.09282033647217,25,5613.3388731107,list(c(765085.117252923, 775691.718970721, 4879277.95062415, 4868671.34890636, 0, 0), c(762177.714773357, 765085.117252923, 4878073.66508584, 4879277.95062415, 0, 0), c(764256.533368235, 765085.117252923, 4877277.57217218, 4879277.95062415, 0, 0), c(763571.051945983, 765085.117252923, 4877763.88531721, 4879277.95062415, 0, 0))
"26",26,26,"Ontario","IMRP","2024-08-06T20:58:15Z",10,52,-77.6925115449999,44.0187687920001,c(765096.572136038, 4879277.49745623),26,0.00208522531840574,0.00208522531840574,2.02992186997931,2.02992186997931,26,5612.74582030067,list(c(765096.572136038, 775703.173853836, 4879277.49745623, 4868670.89573844, 0, 0), c(762183.894971438, 765096.572136038, 4878071.02707184, 4879277.49745623, 0, 0), c(763576.875383219, 765096.572136038, 4877757.80070341, 4879277.49745623, 0, 0), c(764274.128619915, 765096.572136038, 4877291.94316532, 4879277.49745623, 0, 0))
"27",27,27,"Ontario","IMRP","2024-08-06T20:59:27Z",30,78,-77.692563,44.0187700000001,c(765092.4424475, 4879277.46600921),27,0.00652944164560004,0.00652944164560004,2.06322578529715,2.06322578529715,27,5612.90529102036,list(c(765092.4424475, 775699.044165298, 4879277.46600921, 4868670.86429141, 0, 0), c(762181.722667982, 765092.4424475, 4878071.80640026, 4879277.46600921, 0, 0), c(764267.754866838, 765092.4424475, 4877286.49406725, 4879277.46600921, 0, 0), c(763574.943016284, 765092.4424475, 4877759.96657799, 4879277.46600921, 0, 0))
"28",28,28,"Ontario","IMRP","2024-08-06T21:00:42Z",70,100,-77.6926589999999,44.018717,c(765084.984110127, 4879271.27004969),28,0.0195877904645184,0.0195877904645184,2.09381617617615,2.09381617617615,28,5607.22500971715,list(c(765084.984110127, 775691.585827925, 4879271.27004969, 4868664.66833189, 0, 0), c(762185.741729487, 765084.984110127, 4878070.36453502, 4879271.27004969, 0, 0), c(764260.541397033, 765084.984110127, 4877280.88927033, 4879271.27004969, 0, 0), c(763574.314063561, 765084.984110127, 4877760.60000312, 4879271.27004969, 0, 0))
"29",29,29,"Ontario","IMRP","2024-08-06T21:02:43Z",40,69,-77.6924729999999,44.0186670000001,c(765100.115713883, 4879266.31501402),29,0.00922997804711032,0.00922997804711032,2.06129190495423,2.06129190495423,29,5605.07183796429,list(c(765100.115713883, 775706.717431681, 4879266.31501402, 4868659.71329622, 0, 0), c(762200.246537037, 765100.115713883, 4878065.14987186, 4879266.31501402, 0, 0), c(763576.35128348, 765100.115713883, 4877742.55058362, 4879266.31501402, 0, 0), c(764286.315190372, 765100.115713883, 4877301.62675309, 4879266.31501402, 0, 0))
"30",30,30,"Ontario","IMRP","2024-08-06T21:03:56Z",20,59,-77.6923159999999,44.0186400000001,c(765112.820284201, 4879263.8213768),30,0.00448391096587054,0.00448391096587054,1.90692289372494,1.90692289372494,30,5684.8777965814,list(c(765112.820284201, 775719.422001999, 4879263.8213768, 4868657.21965901, 0, 0), c(762210.218351229, 765112.820284201, 4878061.52429, 4879263.8213768, 0, 0), c(763355.871918477, 765112.820284201, 4877506.87301108, 4879263.8213768, 0, 0), c(762999.762997875, 765112.820284201, 4879263.8213768, 4879263.8213768, 0, 0))
"31",31,31,"Ontario","IMRP","2024-08-07T14:40:56Z",90,42,-77.0697969999999,44.066376,c(814757.343434547, 4886759.24300176),31,0.00362102720187305,0.00362102720187305,0.816236641096271,0.816236641096271,31,3227.68753043119,list(c(811015.519704942, 814757.343434547, 4885209.32886495, 4886759.24300176, 0, 0), c(812231.880541674, 814757.343434547, 4884233.78010888, 4886759.24300176, 0, 0), c(811761.02942892, 814757.343434547, 4886759.24300176, 4886759.24300176, 0, 0), c(812639.098845098, 814757.343434547, 4887636.64863913, 4886759.24300176, 0, 0))
"32",32,32,"Ontario","IMRP","2024-08-07T14:43:31Z",50,40,-77.069825,44.0663960000001,c(814754.994737505, 4886761.35740294),32,0.00709054743662344,0.00709054743662344,0.973974708261393,0.973974708261393,32,3282.67415965161,list(c(811019.257252915, 814754.994737505, 4885213.96427135, 4886761.35740294, 0, 0), c(812226.690891525, 814754.994737505, 4884233.05355696, 4886761.35740294, 0, 0), c(811763.159278156, 814754.994737505, 4886761.35740294, 4886761.35740294, 0, 0), c(813790.721854166, 814754.994737505, 4884433.39673015, 4886761.35740294, 0, 0))
"33",33,33,"Ontario","IMRP","2024-08-07T14:45:25Z",70,72,-77.06998,44.066356,c(814742.792940519, 4886756.32113056),33,0.023581591636339,0.023581591636339,1.6959568147836,1.6959568147836,33,3385.62330826531,list(c(811019.281305051, 814742.792940519, 4885213.9921115, 4886756.32113056, 0, 0), c(812217.96479642, 814742.792940519, 4884231.49298647, 4886756.32113056, 0, 0), c(811758.086210204, 814742.792940519, 4886756.32113056, 4886756.32113056, 0, 0), c(814742.792940519, 815874.326753377, 4886756.32113056, 4884024.55685328, 0, 0))
"34",34,34,"Ontario","IMRP","2024-08-07T14:47:05Z",90,80,-77.070056,44.0663020000001,c(814736.992617869, 4886750.03209907),34,0.0332833792764665,0.0332833792764665,1.96505828461738,1.96505828461738,34,3455.40659251803,list(c(811015.131587432, 814736.992617869, 4885208.38678299, 4886750.03209907, 0, 0), c(812218.663324962, 814736.992617869, 4884231.70280616, 4886750.03209907, 0, 0), c(814736.992617869, 817984.151563827, 4886750.03209907, 4886750.03209907, 0, 0), c(811752.493984222, 814736.992617869, 4886750.03209907, 4886750.03209907, 0, 0))
"35",35,35,"Ontario","IMRP","2024-08-07T14:49:07Z",10,25,-77.070256,44.0662320000001,c(814721.345897943, 4886741.49133515),35,0.305597170854088,0.305597170854088,2.02880547773003,2.02880547773003,35,3449.85375044532,list(c(811014.108447601, 814721.345897943, 4885205.90330428, 4886741.49133515, 0, 0), c(812206.54300505, 814721.345897943, 4884226.68844225, 4886741.49133515, 0, 0), c(814721.345897943, 817973.599402091, 4886741.49133515, 4886741.49133515, 0, 0), c(811743.337659015, 814721.345897943, 4886741.49133515, 4886741.49133515, 0, 0))
"36",36,36,"Ontario","IMRP","2024-08-07T14:51:27Z",100,99,-77.070399,44.0662340000001,c(814709.882253342, 4886741.16631082),36,0.314648864996455,0.314648864996455,2.03027743148746,2.03027743148746,36,3454.31393828731,list(c(811017.232587477, 814709.882253342, 4885211.62073812, 4886741.16631082, 0, 0), c(812171.315330081, 814709.882253342, 4884202.59938756, 4886741.16631082, 0, 0), c(814709.882253342, 817973.248638199, 4886741.16631082, 4886741.16631082, 0, 0), c(811742.963853661, 814709.882253342, 4886741.16631082, 4886741.16631082, 0, 0))
"37",37,37,"Ontario","IMRP","2024-08-07T14:55:09Z",20,59,-77.0701779999999,44.0661650000001,c(814727.948578149, 4886734.34759482),37,0.337042882953198,0.337042882953198,2.10456821433856,2.10456821433856,37,3448.35566740761,list(c(811008.615089916, 814727.948578149, 4885193.74922101, 4886734.34759482, 0, 0), c(812226.648622634, 814727.948578149, 4884233.0476393, 4886734.34759482, 0, 0), c(814727.948578149, 817964.874193116, 4886734.34759482, 4886734.34759482, 0, 0), c(811734.601402089, 814727.948578149, 4886734.34759482, 4886734.34759482, 0, 0))
"38",38,38,"Ontario","IMRP","2024-08-07T14:58:43Z",60,31,-77.069642,44.066489,c(814769.157748018, 4886772.38797935),38,0.00262280230136204,0.00262280230136204,0.669409186517452,0.669409186517452,38,2662.73035849955,list(c(811022.657554122, 814769.157748018, 4885220.53678761, 4886772.38797935, 0, 0), c(812230.333257493, 814769.157748018, 4884233.56348883, 4886772.38797935, 0, 0), c(811774.881182181, 814769.157748018, 4886772.38797935, 4886772.38797935, 0, 0), c(814764.939714443, 814769.157748018, 4886762.20474549, 4886772.38797935, 0, 0))
"39",39,39,"Ontario","IMRP","2024-08-07T15:01:05Z",60,40,-77.0697519999999,44.066494,c(814760.321223919, 4886772.52239275),39,0.00373568336619801,0.00373568336619801,0.829810763560915,0.829810763560915,39,3288.27972866066,list(c(811024.998255738, 814760.321223919, 4885225.30095949, 4886772.52239275, 0, 0), c(812219.861553956, 814760.321223919, 4884232.06272279, 4886772.52239275, 0, 0), c(811775.065015004, 814760.321223919, 4886772.52239275, 4886772.52239275, 0, 0), c(813791.356923102, 814760.321223919, 4884433.23563626, 4886772.52239275, 0, 0))
"40",40,40,"Ontario","IMRP","2024-08-07T15:02:35Z",30,22,-77.069856,44.0664800000001,c(814752.066088697, 4886770.56930164),40,0.00809969688502644,0.00809969688502644,1.1251452141773,1.1251452141773,40,3283.82441819276,list(c(811025.727913262, 814752.066088697, 4885227.06949138, 4886770.56930164, 0, 0), c(812210.57980864, 814752.066088697, 4884229.08302158, 4886770.56930164, 0, 0), c(811772.393835967, 814752.066088697, 4886770.56930164, 4886770.56930164, 0, 0), c(813784.618768737, 814752.066088697, 4884434.94486091, 4886770.56930164, 0, 0))
"41",41,41,"Ontario","IMRP","2024-08-07T15:04:31Z",40,52,-77.070119,44.0663950000001,c(814731.453318458, 4886760.12125166),41,0.0271368384521278,0.0271368384521278,1.76549691191515,1.76549691191515,41,3388.47697485164,list(c(811024.777480578, 814731.453318458, 4885224.76584829, 4886760.12125166, 0, 0), c(812176.737492938, 814731.453318458, 4884205.40542614, 4886760.12125166, 0, 0), c(811761.914095416, 814731.453318458, 4886760.12125166, 4886760.12125166, 0, 0), c(814731.453318458, 815863.958207823, 4886760.12125166, 4884026.0125883, 0, 0))
"42",42,42,"Ontario","IMRP","2024-08-07T15:06:13Z",90,90,-77.070374,44.066337,c(814711.33793184, 4886752.70298035),42,0.0483347312660957,0.0483347312660957,1.83035023822136,1.83035023822136,42,3378.57299562983,list(c(811025.232202063, 814711.33793184, 4885225.86799474, 4886752.70298035, 0, 0), c(812152.67606869, 814711.33793184, 4884194.0411172, 4886752.70298035, 0, 0), c(811754.800789876, 814711.33793184, 4886752.70298035, 4886752.70298035, 0, 0), c(814711.33793184, 815840.042984748, 4886752.70298035, 4884027.7679337, 0, 0))
"43",43,43,"Ontario","IMRP","2024-08-07T15:08:10Z",10,45,-77.0702669999999,44.066357,c(814719.801528299, 4886755.33396482),43,0.0398710998107175,0.0398710998107175,1.82999264277593,1.82999264277593,43,3382.29859564675,list(c(811024.796908947, 814719.801528299, 4885224.81293845, 4886755.33396482, 0, 0), c(812164.39022694, 814719.801528299, 4884199.92266346, 4886755.33396482, 0, 0), c(811757.091832113, 814719.801528299, 4886755.33396482, 4886755.33396482, 0, 0), c(814719.801528299, 815849.920499193, 4886755.33396482, 4884026.98541819, 0, 0))
"44",44,44,"Ontario","IMRP","2024-08-07T15:10:08Z",40,55,-77.0701539999999,44.0664170000001,c(814728.5333805, 4886762.43103092),44,0.0307909785333722,0.0307909785333722,1.76859096347916,1.76859096347916,44,3388.91351356793,list(c(811026.528729456, 814728.5333805, 4885229.01049649, 4886762.43103092, 0, 0), c(812167.032946076, 814728.5333805, 4884200.9305965, 4886762.43103092, 0, 0), c(811764.136420939, 814728.5333805, 4886762.43103092, 4886762.43103092, 0, 0), c(814728.5333805, 815861.937418501, 4886762.43103092, 4884026.15163073, 0, 0))
"45",45,45,"Ontario","IMRP","2024-08-07T15:13:53Z",70,15,-77.0699279999999,44.066565,c(814745.848421047, 4886779.73537847),45,0.00246335248501799,0.00246335248501799,0.983659158080557,0.983659158080557,45,3291.34361014103,list(c(811031.560342819, 814745.848421047, 4885241.22688191, 4886779.73537847, 0, 0), c(812167.050231871, 814745.848421047, 4884200.9371893, 4886779.73537847, 0, 0), c(811782.630388484, 814745.848421047, 4886779.73537847, 4886779.73537847, 0, 0), c(813775.796208916, 814745.848421047, 4884437.82217174, 4886779.73537847, 0, 0))
"46",46,46,"Ontario","IMRP","2024-08-07T15:16:29Z",20,50,-77.069992,44.0665490000001,c(814740.807535124, 4886777.71321935),46,0.00684884247944016,0.00684884247944016,1.31040180961626,1.31040180961626,46,3400.93870292913,list(c(811031.593029346, 814740.807535124, 4885241.30626531, 4886777.71321935, 0, 0), c(812162.170298594, 814740.807535124, 4884199.07598282, 4886777.71321935, 0, 0), c(814740.807535124, 815881.975077849, 4886777.71321935, 4884022.69106077, 0, 0), c(811780.635822102, 814740.807535124, 4886777.71321935, 4886777.71321935, 0, 0))
"47",47,47,"Ontario","IMRP","2024-08-07T15:17:58Z",40,53,-77.0701089999999,44.066519,c(814731.596138727, 4886773.93316174),47,0.0138003215336499,0.0138003215336499,1.6203680776502,1.6203680776502,47,3396.14550978814,list(c(811031.610616449, 814731.596138727, 4885241.34897783, 4886773.93316174, 0, 0), c(812150.574116901, 814731.596138727, 4884192.91113992, 4886773.93316174, 0, 0), c(814731.596138727, 815870.056934695, 4886773.93316174, 4884025.44566789, 0, 0), c(811776.907344084, 814731.596138727, 4886773.93316174, 4886773.93316174, 0, 0))
"48",48,48,"Ontario","IMRP","2024-08-07T15:18:48Z",10,35,-77.070242,44.066475,c(814721.177578173, 4886768.53680435),48,0.028264977276044,0.028264977276044,1.68576570937124,1.68576570937124,48,3390.12793854918,list(c(811031.074059232, 814721.177578173, 4885240.04588024, 4886768.53680435, 0, 0), c(812142.470861902, 814721.177578173, 4884189.83008808, 4886768.53680435, 0, 0), c(814721.177578173, 815856.969358901, 4886768.53680435, 4884026.49288328, 0, 0), c(811769.614055702, 814721.177578173, 4886768.53680435, 4886768.53680435, 0, 0))
"49",49,49,"Ontario","IMRP","2024-08-07T15:20:34Z",70,70,-77.0703369999999,44.0664630000001,c(814713.63263474, 4886766.84035638),49,0.0428107129300616,0.0428107129300616,1.83162685383532,1.83162685383532,49,3386.26359980113,list(c(811031.783332503, 814713.63263474, 4885241.76844078, 4886766.84035638, 0, 0), c(812133.629918795, 814713.63263474, 4884186.83764044, 4886766.84035638, 0, 0), c(814713.63263474, 815848.475589389, 4886766.84035638, 4884027.0871041, 0, 0), c(811767.945585767, 814713.63263474, 4886766.84035638, 4886766.84035638, 0, 0))
"50",50,50,"Ontario","IMRP","2024-08-07T15:22:14Z",100,81,-77.0703159999999,44.0665710000001,c(814714.741397378, 4886778.9171108),50,0.0291607792273352,0.0291607792273352,1.68582037155549,1.68582037155549,50,3394.26961184381,list(c(811040.63164398, 814714.741397378, 4885257.0510213, 4886778.9171108, 0, 0), c(812106.723856564, 814714.741397378, 4884170.89956999, 4886778.9171108, 0, 0), c(814714.741397378, 815854.770197783, 4886778.9171108, 4884026.64411937, 0, 0), c(811781.823286228, 814714.741397378, 4886778.9171108, 4886778.9171108, 0, 0))
"51",51,51,"Ontario","IMRP","2024-08-07T15:23:31Z",40,42,-77.070185,44.066695,c(814724.575196684, 4886793.19202737),51,0.00493303389522656,0.00493303389522656,1.59002032613618,1.59002032613618,51,3406.81083459788,list(c(811047.778249736, 814724.575196684, 4885270.21286585, 4886793.19202737, 0, 0), c(812092.246129807, 814724.575196684, 4884160.86296049, 4886793.19202737, 0, 0), c(814724.575196684, 815871.10351598, 4886793.19202737, 4884025.22780928, 0, 0), c(811795.766543081, 814724.575196684, 4886793.19202737, 4886793.19202737, 0, 0))
"52",52,52,"Ontario","IMRP","2024-08-07T15:25:32Z",0,17,-77.070094,44.066875,c(814730.908132639, 4886813.53424913),52,0.00186473777152403,0.00186473777152403,1.18469410398834,1.18469410398834,52,3308.0613076392,list(c(811057.321483137, 814730.908132639, 4885291.88483635, 4886813.53424913, 0, 0), c(812061.687268102, 814730.908132639, 4884144.31338459, 4886813.53424913, 0, 0), c(811811.761352831, 814730.908132639, 4886813.53424913, 4886813.53424913, 0, 0), c(813750.477554279, 814730.908132639, 4884446.56544989, 4886813.53424913, 0, 0))
